territory,gender,birthdate,ypc,current_premium,indicated_premium,selected_premium,underlying_premium,fixed_expenses,underlying_total_premium,cgr_factor,cgr
1133,F,8/31/1949,5,797.56,780.60,796.70,540.00,175.98,715.98,1.15,63W
1133,M,12/22/1949,5,1175.30,840.06,1171.60,1044.60,147.58,1192.18,0.98,0UZ
1133,M,1/10/1950,5,859.15,1006.39,898.71,595.26,175.98,771.24,1.21,93R
1133,M,1/23/1950,5,1283.42,1329.47,1329.25,1019.67,109.57,1129.24,1.20,5JO
1133,F,2/3/1950,5,745.93,609.77,742.68,578.36,81.17,659.53,1.14,LIQ
1133,F,2/25/1950,5,932.67,690.65,929.43,727.66,175.98,903.64,1.04,146
1133,F,4/24/1950,5,6.92,4.91,6.89,6.24,0.00,6.24,1.10,QMY
1133,F,4/26/1950,5,2420.46,3633.19,2893.38,2302.79,152.57,2455.36,1.19,TP1
1133,F,5/5/1950,5,656.46,765.60,687.77,512.23,152.08,664.31,1.05,DGY
1133,M,5/13/1950,5,654.30,806.36,686.99,486.21,175.98,662.19,1.05,JDN
1133,M,6/10/1950,5,1651.68,2739.55,1727.31,1358.14,94.67,1452.81,1.20,TPC
1133,M,7/7/1950,5,478.60,357.20,478.30,335.69,147.58,483.27,0.99,XHO
1133,M,5/12/1951,5,1415.03,1852.78,1480.70,1158.45,81.17,1239.62,1.21,OLT
1133,M,7/20/1951,5,1355.99,1097.37,1351.52,1170.20,204.38,1374.58,0.98,0UZ
1133,F,8/3/1951,5,943.06,1868.79,988.89,774.11,90.17,864.28,1.16,NBP
1133,M,9/5/1951,5,1506.47,1181.09,1500.32,1193.16,195.38,1388.54,1.09,EKR
1133,M,9/9/1951,5,696.07,784.40,728.21,452.58,175.98,628.56,1.22,T9R
1133,M,9/21/1951,5,1331.06,946.37,1329.02,1172.41,173.98,1346.39,0.99,XHO
1133,M,10/27/1951,5,1072.35,1004.28,1070.08,856.22,128.97,985.19,1.10,1AC
1133,M,11/4/1951,5,983.58,1007.76,1005.11,803.82,147.58,951.40,1.07,BA2
1133,F,12/6/1951,5,1608.04,1941.82,1681.20,1337.65,81.17,1418.82,1.20,5JO
1133,F,12/29/1951,5,1105.28,1292.54,1157.93,792.54,190.88,983.42,1.22,T9R
1133,F,12/31/1951,5,1366.01,1879.36,1428.25,1031.41,175.98,1207.39,1.21,93R
1133,M,2/2/1952,5,742.24,710.07,739.89,493.03,175.98,669.01,1.14,LIQ
1133,M,4/27/1952,5,943.14,1239.44,987.36,779.72,175.98,955.70,1.04,S0J
1133,M,6/16/1952,5,1147.88,1015.99,1147.06,882.25,137.97,1020.22,1.14,LIQ
1133,M,6/24/1952,5,1128.52,995.25,1123.90,866.30,137.97,1004.27,1.14,1BV
1133,M,7/21/1952,5,711.11,676.21,709.54,466.49,175.98,642.47,1.14,LIQ
1133,F,8/20/1952,5,905.28,1146.86,947.00,701.48,175.98,877.46,1.10,1AC
1133,M,9/4/1952,5,1581.29,1948.29,1657.60,1300.15,94.67,1394.82,1.20,TPC
1133,M,9/28/1952,5,1329.10,1200.17,1324.16,979.03,204.38,1183.41,1.14,LIQ
1133,M,10/8/1952,5,2180.33,2314.26,2280.30,2059.72,147.58,2207.30,1.04,146
1133,F,11/10/1952,5,757.10,647.22,755.08,598.80,168.08,766.88,0.98,0UZ
1133,M,11/30/1952,5,1329.10,1240.16,1328.10,1146.37,193.08,1339.45,0.99,Z20
1133,M,2/13/1953,5,1367.51,2055.09,1432.39,1199.14,81.17,1280.31,1.13,2DQ
1133,F,5/29/1953,5,1062.73,773.43,1059.44,939.99,137.97,1077.96,0.98,0UZ
1133,F,7/9/1953,5,1550.76,871.72,1546.62,1369.22,204.38,1573.60,0.98,0UZ
1133,M,7/19/1953,5,1187.20,1166.03,1184.92,915.35,137.97,1053.32,1.14,LIQ
1133,F,7/20/1953,5,845.87,762.84,844.02,662.38,90.17,752.55,1.14,1BV
1133,M,8/9/1953,5,1392.06,2172.15,1458.67,1205.35,204.38,1409.73,1.04,S0J
1133,M,8/23/1953,5,862.19,738.97,858.32,728.48,81.17,809.65,1.07,BA2
1133,F,2/19/1954,5,3348.08,3607.04,3513.23,2972.40,342.23,3314.63,1.07,BA2
1133,F,5/4/1954,5,850.61,907.99,891.31,628.53,175.98,804.51,1.14,1BV
1133,M,5/4/1954,5,1391.34,1539.67,1460.77,1072.08,165.58,1237.66,1.21,OLT
1133,M,6/24/1954,5,577.76,667.50,605.48,350.25,175.98,526.23,1.23,HRC
1133,M,8/11/1954,5,1493.89,1323.15,1491.16,1200.06,118.57,1318.63,1.14,LIQ
1133,M,9/9/1954,5,1130.40,881.32,1126.10,1041.55,105.07,1146.62,0.98,0UZ
1133,M,1/3/1955,5,1474.81,1260.93,1470.37,1082.03,232.78,1314.81,1.14,LIQ
1133,F,2/23/1955,5,422.05,343.20,420.96,278.88,147.58,426.46,0.98,0UZ
1133,F,3/4/1955,5,1035.06,1146.08,1086.41,902.20,147.58,1049.78,1.04,S0J
1133,F,4/15/1955,5,1304.06,1135.49,1300.02,1150.10,172.58,1322.68,0.98,0UZ
1133,M,5/29/1955,5,2456.12,1803.78,2450.89,1941.42,219.28,2160.70,1.15,63W
1133,F,6/17/1955,5,1126.95,1496.67,1179.68,1052.22,90.17,1142.39,1.04,146
1133,M,6/21/1955,5,1458.83,1094.88,1457.73,1335.04,142.47,1477.51,0.99,XHO
1133,F,7/1/1955,5,1931.48,2241.89,2022.53,1563.96,142.47,1706.43,1.20,TPC
1133,M,7/1/1955,5,1503.30,1552.36,1552.29,1286.26,166.37,1452.63,1.08,QLV
1133,M,8/20/1955,5,1445.30,970.42,1443.19,1184.89,94.67,1279.56,1.14,1BV
1133,M,8/28/1955,5,1145.20,1393.95,1198.13,867.25,291.17,1158.42,1.05,DGY
1133,M,9/22/1955,5,5303.29,6424.21,6334.53,5144.42,241.97,5386.39,1.18,GT0
1133,F,10/27/1955,5,2266.85,2044.31,2258.92,2020.93,166.37,2187.30,1.04,146
1133,M,11/20/1955,5,836.37,984.36,874.71,753.34,94.67,848.01,1.04,146
1133,F,12/14/1955,5,667.55,621.33,667.33,527.57,147.58,675.15,0.99,XHO
1133,M,2/24/1956,5,949.14,1045.42,995.91,842.75,114.57,957.32,1.05,DGY
1133,F,6/9/1956,5,668.21,572.50,665.48,513.41,81.17,594.58,1.14,1BV
1133,M,6/18/1956,5,787.21,550.72,786.65,601.87,105.07,706.94,1.13,096
1133,F,9/22/1956,5,547.87,475.27,546.95,322.73,175.98,498.71,1.15,63W
1133,F,9/30/1956,5,766.70,1044.78,804.88,602.66,171.48,774.14,1.05,JDN
1133,M,10/21/1956,5,584.39,502.04,582.66,419.44,171.48,590.92,0.98,0UZ
1133,F,12/16/1956,5,735.00,631.52,732.64,596.82,147.58,744.40,0.98,0UZ
1133,M,1/8/1957,5,822.00,1485.18,859.84,752.02,81.17,833.19,1.04,146
1133,M,1/18/1957,5,2551.29,3981.90,3054.72,2049.24,194.77,2244.01,1.40,ISP
1133,M,8/29/1957,5,911.34,670.81,910.24,642.69,171.48,814.17,1.15,63W
1133,M,10/2/1957,5,1922.22,2350.64,2306.01,1716.34,232.48,1948.82,1.21,OLT
1133,M,11/5/1957,5,2326.14,1683.50,2320.92,1835.49,211.07,2046.56,1.15,63W
1133,M,12/12/1957,5,1727.94,1529.21,1725.04,1376.63,204.38,1581.01,1.10,QMY
1133,F,12/27/1957,5,1266.37,1210.14,1262.17,1131.35,147.58,1278.93,0.99,XHO
1133,M,1/9/1958,5,783.80,804.77,801.70,636.26,81.17,717.43,1.13,096
1133,F,1/17/1958,5,723.28,823.04,758.77,475.25,175.98,651.23,1.23,HRC
1133,F,2/12/1958,5,630.73,711.26,661.13,384.20,189.99,574.19,1.23,HRC
1133,F,4/9/1958,5,717.21,1363.64,751.09,486.20,180.98,667.18,1.17,AOU
1133,F,7/1/1958,5,457.84,573.63,479.89,314.61,147.58,462.19,1.06,3YN
1133,M,8/3/1958,5,1341.37,973.79,1337.66,1098.55,81.17,1179.72,1.14,LIQ
1133,F,9/19/1958,5,717.03,585.24,715.20,551.90,171.48,723.38,0.99,XHO
1133,M,10/27/1958,5,1848.55,1349.86,1842.01,1670.55,204.38,1874.93,0.98,0UZ
1133,F,11/16/1958,5,1472.15,2890.46,1540.52,1208.09,137.97,1346.06,1.16,NBP
1133,F,12/1/1958,5,652.94,579.43,651.86,483.04,175.98,659.02,0.99,XHO
1133,M,1/3/1959,5,1505.10,1826.32,1574.90,1387.75,137.97,1525.72,1.04,146
1133,M,1/13/1959,5,2700.94,2345.84,2689.53,2501.54,237.28,2738.82,0.98,0UZ
1133,F,2/6/1959,5,1421.80,1374.62,1417.55,1055.41,204.38,1259.79,1.15,63W
1133,M,3/4/1959,5,660.75,524.51,659.76,529.03,81.17,610.20,1.09,EKR
1133,F,3/13/1959,5,517.92,556.59,543.13,349.02,174.48,523.50,1.06,3YN
1133,M,5/1/1959,5,792.28,997.74,828.72,556.67,175.98,732.65,1.17,AOU
1133,F,6/24/1959,5,374.52,312.41,373.65,205.68,147.58,353.26,1.10,1AC
1133,M,9/13/1959,5,759.16,657.18,757.10,621.77,147.58,769.35,0.98,0UZ
1133,F,10/1/1959,5,927.73,935.57,933.12,652.16,175.98,828.14,1.16,NBP
1133,F,10/10/1959,5,10.16,4.34,10.14,8.78,0.00,8.78,1.16,QB0
1133,F,10/30/1959,5,785.67,675.75,785.01,565.71,137.97,703.68,1.14,LIQ
1133,F,12/14/1959,5,1284.51,2585.22,1345.76,1101.99,175.98,1277.97,1.06,6NS
1133,F,2/20/1960,5,1340.10,1812.14,1403.65,1047.65,137.97,1185.62,1.21,OLT
1133,M,3/22/1960,5,1271.38,2532.07,1334.69,1150.02,137.97,1287.99,1.04,S0J
1133,M,5/14/1960,5,420.23,372.91,419.66,239.07,147.58,386.65,1.14,1BV
1133,F,6/17/1960,5,2233.40,3158.14,2670.59,2104.86,152.87,2257.73,1.20,5JO
1133,M,1/24/1961,5,2603.12,2086.03,2597.78,2513.65,121.37,2635.02,0.99,XHO
1133,F,2/11/1961,5,743.18,1003.07,779.44,574.13,109.57,683.70,1.17,4PO
1133,F,4/28/1961,5,564.79,667.50,591.00,352.18,175.98,528.16,1.18,TP5
1133,F,5/5/1961,5,2668.81,3195.95,3195.06,2201.42,137.97,2339.39,1.39,KJL
1133,F,5/21/1961,5,818.92,1052.75,856.85,695.49,118.57,814.06,1.06,6NS
1133,F,6/2/1961,5,987.09,896.65,982.83,820.33,81.17,901.50,1.10,1AC
1133,M,7/26/1961,5,1664.12,1279.57,1661.01,1334.82,126.67,1461.49,1.15,63W
1133,F,9/3/1961,5,842.16,941.00,881.71,656.76,137.97,794.73,1.13,096
1133,M,10/3/1961,5,1153.45,926.53,1149.87,1090.18,81.17,1171.35,0.98,0UZ
1133,M,10/20/1961,5,1698.96,1344.86,1695.95,1550.25,137.97,1688.22,1.00,7F7
1133,F,10/31/1961,5,1227.74,880.31,1224.15,1049.45,195.38,1244.83,0.98,0UZ
1133,F,11/10/1961,5,583.69,1114.41,611.86,439.27,81.17,520.44,1.21,OLT
1133,F,11/11/1961,5,1227.13,1284.86,1281.55,1056.33,187.78,1244.11,1.04,146
1133,M,12/8/1961,5,1436.98,2188.54,1508.63,1128.92,137.97,1266.89,1.21,93R
1133,F,1/10/1962,5,1958.49,2845.67,2345.32,1783.15,201.77,1984.92,1.20,TPC
1133,M,1/10/1962,5,1160.60,1010.24,1155.99,945.25,147.58,1092.83,1.07,BA2
1133,M,2/7/1962,5,1071.98,1289.05,1122.00,890.46,195.38,1085.84,1.04,S0J
1133,M,8/9/1962,5,808.65,1180.79,845.98,638.18,105.07,743.25,1.16,NBP
1133,F,9/6/1962,5,384.84,276.92,384.78,240.77,147.58,388.35,0.99,XHO
1133,M,9/13/1962,5,704.86,762.55,738.85,459.01,175.98,634.99,1.23,HRC
1133,F,12/30/1962,5,2495.20,3547.67,2989.57,2275.07,254.68,2529.75,1.20,TPC
1133,F,2/28/1963,5,543.21,504.82,543.18,377.29,171.48,548.77,0.99,XHO
1133,F,3/6/1963,5,844.79,1430.02,883.98,527.78,243.18,770.96,1.21,93R
1133,M,3/27/1963,5,1245.67,2686.88,1302.51,1003.08,137.97,1141.05,1.16,NBP
1133,M,6/14/1963,5,709.58,940.27,743.61,447.07,195.38,642.45,1.23,HRC
1133,F,7/21/1963,5,1967.93,3048.36,2359.11,1542.68,195.38,1738.06,1.40,VKJ
1133,F,7/26/1963,5,1352.68,1079.82,1347.75,1263.07,109.57,1372.64,0.98,0UZ
1133,F,9/16/1963,5,1290.72,1002.96,1289.21,1001.54,137.97,1139.51,1.15,63W
1133,F,9/25/1963,5,1315.91,1653.61,1377.01,1161.49,81.17,1242.66,1.12,IE8
1133,M,9/27/1963,5,494.36,564.09,518.78,322.93,175.98,498.91,1.06,6NS
1133,F,9/30/1963,5,2126.86,2391.06,2226.98,1785.03,81.17,1866.20,1.20,TPC
1133,M,10/30/1963,5,604.77,673.80,634.32,395.22,152.08,547.30,1.22,T9R
1133,M,2/25/1964,5,1776.46,1430.44,1768.89,1616.92,94.67,1711.59,1.04,146
1133,M,3/5/1964,5,1499.21,1365.19,1499.16,1206.56,166.37,1372.93,1.10,QMY
1133,F,3/21/1964,5,1174.40,1914.80,1231.31,1014.15,175.98,1190.13,1.04,S0J
1133,F,4/8/1964,5,3588.81,4092.81,4074.61,3266.96,374.96,3641.92,1.13,096
1133,M,4/16/1964,5,1177.74,1279.39,1235.57,1054.77,137.97,1192.74,1.04,S0J
1133,M,5/13/1964,5,460.46,574.87,482.40,340.56,124.47,465.03,1.05,JDN
1133,F,5/19/1964,5,686.98,612.47,686.39,442.91,177.28,620.19,1.15,63W
1133,M,7/13/1964,5,1552.18,1073.66,1551.65,1292.36,166.07,1458.43,1.07,FKQ
1133,M,7/20/1964,5,1276.08,1049.24,1273.72,963.35,166.37,1129.72,1.15,63W
1133,F,8/27/1964,5,1636.50,1756.11,1717.66,1456.74,201.77,1658.51,1.04,S0J
1133,M,11/18/1964,5,1589.31,2091.78,1668.51,1260.60,137.97,1398.57,1.21,93R
1133,M,4/10/1965,5,2496.12,4028.35,2994.02,2236.67,291.88,2528.55,1.21,OLT
1133,M,4/21/1965,5,801.22,699.59,800.26,544.58,180.48,725.06,1.14,1BV
1133,M,6/14/1965,5,826.15,804.93,823.47,566.10,175.98,742.08,1.14,LIQ
1133,M,6/21/1965,5,985.41,1229.21,1031.59,776.65,152.08,928.73,1.13,096
1133,M,9/16/1965,5,961.65,1030.80,1007.65,894.77,81.17,975.94,1.04,146
1133,M,11/23/1965,5,1366.72,1764.74,1432.81,1189.15,195.38,1384.53,1.04,S0J
1133,M,1/8/1966,5,601.38,962.24,630.92,450.82,147.58,598.40,1.07,FKQ
1133,M,1/11/1966,5,1073.95,1451.55,1125.50,953.32,133.47,1086.79,1.04,S0J
1133,M,3/12/1966,5,615.67,553.51,613.85,475.64,147.58,623.22,0.98,0UZ
1133,F,4/27/1966,5,1754.36,1481.00,1748.20,1591.78,187.78,1779.56,0.98,0UZ
1133,F,8/30/1966,5,1109.82,1101.68,1106.48,912.38,212.08,1124.46,0.98,0UZ
1133,M,11/14/1966,5,589.96,748.55,618.54,387.90,147.58,535.48,1.21,93R
1133,M,11/18/1966,5,1372.73,2173.90,1437.73,1310.13,81.17,1391.30,1.04,146
1133,M,3/15/1967,5,1312.38,1090.37,1311.60,971.07,195.38,1166.45,1.15,63W
1133,M,5/24/1967,5,1316.59,690.72,1315.68,1117.59,81.17,1198.76,1.10,QMY
1133,F,6/4/1967,5,1055.00,886.26,1054.60,795.40,175.98,971.38,1.10,QMY
1133,M,8/12/1967,5,1280.54,1261.77,1276.59,1088.97,209.08,1298.05,0.98,0UZ
1133,M,8/28/1967,5,1536.02,2842.65,1612.11,1190.76,166.37,1357.13,1.21,93R
1133,F,9/8/1967,5,1457.00,1542.16,1524.64,1325.10,152.58,1477.68,1.04,146
1133,M,9/24/1967,5,1686.16,2113.78,1768.50,1508.60,118.57,1627.17,1.09,EKR
1133,F,1/19/1968,5,1376.13,2182.42,1443.33,1190.61,204.38,1394.99,1.04,S0J
1133,M,3/28/1968,5,1432.26,1938.58,1498.23,1313.70,137.97,1451.67,1.04,146
1133,F,5/19/1968,5,910.84,822.19,908.96,776.68,147.58,924.26,0.98,0UZ
1133,F,6/30/1968,5,806.18,1260.75,843.57,610.05,205.58,815.63,1.05,DGY
1133,M,7/19/1968,5,1358.32,1966.99,1420.93,1074.27,204.38,1278.65,1.13,096
1133,M,12/1/1968,5,2094.37,1926.39,2085.82,1871.90,147.58,2019.48,1.04,146
1133,F,1/15/1969,5,789.73,856.99,827.67,623.15,175.98,799.13,1.05,DGY
1133,F,1/30/1969,5,1168.96,989.16,1165.32,989.44,195.38,1184.82,0.98,0UZ
1133,F,2/15/1969,5,1124.92,1813.56,1176.55,993.75,147.58,1141.33,1.04,146
1133,F,2/27/1969,5,1708.37,2205.07,1788.31,1292.30,219.28,1511.58,1.21,93R
1133,M,3/4/1969,5,1386.86,1126.64,1385.45,1027.49,204.38,1231.87,1.15,63W
1133,F,3/13/1969,5,817.63,1239.25,857.64,598.95,175.98,774.93,1.14,1BV
1133,F,3/20/1969,5,1653.25,3203.42,1729.63,1437.72,109.57,1547.29,1.13,2DQ
1133,M,5/14/1969,5,2065.12,1824.60,2061.84,1669.78,142.47,1812.25,1.15,63W
1133,M,5/26/1969,5,1804.08,1443.03,1796.60,1427.75,163.58,1591.33,1.14,LIQ
1133,F,7/1/1969,5,849.45,955.67,890.05,704.52,47.34,751.86,1.20,5JO
1133,M,10/28/1969,5,1465.67,1435.96,1459.36,1175.09,167.77,1342.86,1.10,1AC
1133,F,11/13/1969,5,754.18,923.40,790.65,587.75,175.98,763.73,1.05,DGY
1133,M,12/3/1969,5,829.53,1259.58,869.96,758.01,81.17,839.18,1.04,S0J
1133,F,12/8/1969,5,1001.17,904.25,998.64,868.17,147.58,1015.75,0.98,0UZ
1133,M,2/23/1970,5,1571.73,2647.56,1647.83,1243.57,137.97,1381.54,1.21,93R
1133,F,5/29/1970,5,767.06,656.58,764.15,597.13,81.17,678.30,1.14,LIQ
1133,M,5/31/1970,5,882.82,955.59,924.04,650.66,137.97,788.63,1.21,OLT
1133,F,6/4/1970,5,2389.01,2708.64,2507.54,2298.51,127.57,2426.08,1.04,146
1133,M,9/10/1970,5,2532.35,2970.17,2956.59,2230.92,137.97,2368.89,1.26,8CF
1133,M,11/1/1970,5,2090.56,1962.25,2084.47,1868.98,243.18,2112.16,0.99,XHO
1133,M,1/5/1971,5,977.26,629.53,974.84,843.89,147.58,991.47,0.98,0UZ
1133,M,1/31/1971,5,854.73,1198.69,894.52,592.56,171.48,764.04,1.22,T9R
1133,M,3/21/1971,5,891.15,1540.39,934.32,682.53,137.97,820.50,1.17,4PO
1133,M,5/5/1971,5,1196.83,1367.38,1252.61,974.48,81.17,1055.65,1.20,TPC
1133,M,5/30/1971,5,1412.51,856.68,1409.33,1321.57,81.17,1402.74,1.00,7F7
1133,F,9/12/1971,5,1088.64,647.53,1085.69,928.00,175.98,1103.98,0.98,0UZ
1133,M,10/25/1971,5,1671.76,1114.59,1670.95,1247.24,237.28,1484.52,1.15,63W
1133,F,12/1/1971,5,1688.61,1719.56,1713.94,1557.36,156.58,1713.94,1.00,FSI
1133,F,12/18/1971,5,958.24,670.27,955.54,819.61,152.08,971.69,0.98,0UZ
1133,M,2/22/1972,5,1225.86,1164.74,1223.52,958.13,122.17,1080.30,1.15,63W
1133,F,6/13/1972,5,1241.01,901.70,1239.54,914.99,187.78,1102.77,1.15,63W
1133,M,6/18/1972,5,1076.72,1365.07,1126.54,790.36,204.38,994.74,1.17,4PO
1133,F,9/17/1972,5,683.15,568.65,680.63,466.05,147.58,613.63,1.14,LIQ
1133,M,10/12/1972,5,1252.28,1965.27,1314.89,971.29,175.98,1147.27,1.17,AOU
1133,M,10/15/1972,5,734.54,1307.01,768.55,633.27,109.57,742.84,1.04,S0J
1133,F,10/24/1972,5,2673.97,3076.64,2802.14,2406.74,90.17,2496.91,1.13,2DQ
1133,M,3/11/1973,5,2700.70,4481.81,3240.20,2351.22,194.77,2545.99,1.30,DFY
1133,F,7/2/1973,5,2897.99,2738.71,2890.23,2292.75,254.77,2547.52,1.15,63W
1133,F,7/17/1973,5,918.85,975.77,964.60,754.09,175.98,930.07,1.05,DGY
1133,F,8/4/1973,5,1479.70,2211.56,1550.55,1410.40,90.17,1500.57,1.04,146
1133,M,9/12/1973,5,744.49,1040.25,780.56,582.41,171.48,753.89,1.05,DGY
1133,M,5/29/1974,5,1485.35,2663.07,1556.25,1113.44,204.38,1317.82,1.21,93R
1133,M,7/2/1974,5,575.72,1120.80,602.40,405.72,175.98,581.70,1.05,JDN
1133,M,8/1/1974,5,700.00,831.66,734.62,482.19,152.08,634.27,1.21,OLT
1133,F,10/7/1974,5,691.02,1058.44,723.93,449.07,175.98,625.05,1.22,T9R
1133,M,11/17/1974,5,1414.47,1967.34,1479.80,1161.55,137.97,1299.52,1.16,QB0
1133,F,12/2/1974,5,902.79,1086.56,946.18,763.11,152.08,915.19,1.04,S0J
1133,F,2/24/1975,5,1308.69,1271.01,1303.99,949.15,218.38,1167.53,1.14,LIQ
1133,M,3/20/1975,5,1821.34,2480.59,1909.48,1706.53,142.47,1849.00,1.04,146
1133,M,4/27/1975,5,1128.02,1913.44,1181.05,938.56,204.38,1142.94,1.04,S0J
1133,M,6/13/1975,5,923.09,1667.94,965.59,795.33,137.97,933.30,1.04,S0J
1133,F,7/9/1975,5,1044.81,1028.85,1040.78,920.96,137.97,1058.93,0.98,0UZ
1133,F,6/2/1976,5,789.69,1296.89,826.23,519.59,195.38,714.97,1.21,93R
1133,F,6/10/1976,5,760.52,952.40,798.08,622.02,147.58,769.60,1.05,DGY
1133,F,4/12/1977,5,2494.21,2137.07,2491.67,2085.21,332.56,2417.77,1.04,146
1133,M,4/29/1977,5,1187.33,754.66,1185.09,853.18,204.38,1057.56,1.15,63W
1133,M,7/7/1977,5,646.97,1327.99,677.93,438.86,175.98,614.84,1.14,LIQ
1133,F,7/16/1977,5,1069.79,1937.60,1121.97,806.76,175.98,982.74,1.17,AOU
1133,F,7/29/1977,5,704.73,578.44,703.53,483.66,147.58,631.24,1.15,63W
1133,M,7/15/1978,5,1171.35,1402.20,1228.92,988.61,81.17,1069.78,1.16,NBP
1133,F,11/24/1978,5,832.64,1060.44,872.84,666.35,175.98,842.33,1.05,DGY
1133,M,11/18/1979,5,1242.87,1383.36,1303.11,964.43,137.97,1102.40,1.21,OLT
1133,M,8/4/1980,5,806.45,967.87,845.02,669.89,90.17,760.06,1.13,2DQ
1133,M,9/10/1980,5,1076.13,888.95,1071.76,808.01,147.58,955.59,1.14,LIQ
1133,F,10/1/1980,5,843.24,866.53,865.36,592.57,163.58,756.15,1.18,GT0
1133,F,6/8/1981,5,693.73,799.71,727.07,469.98,175.98,645.96,1.17,AOU
1133,M,7/18/1981,5,900.14,1089.73,943.59,764.95,147.58,912.53,1.04,S0J
1133,F,9/2/1981,5,751.43,1108.26,786.18,502.58,175.98,678.56,1.21,93R
1133,M,10/7/1981,5,850.12,928.61,891.44,631.13,128.97,760.10,1.21,OLT
1133,M,11/19/1981,5,956.39,1172.48,1001.92,805.63,163.58,969.21,1.04,S0J
1133,F,11/28/1981,5,1055.62,795.98,1051.88,765.80,175.98,941.78,1.14,LIQ
1133,F,11/16/1982,5,898.65,1106.48,941.52,637.03,168.08,805.11,1.21,93R
1133,M,3/7/1983,5,593.34,749.24,622.07,451.46,147.58,599.04,1.05,JDN
1133,F,4/2/1983,5,835.30,1413.28,874.36,576.04,171.48,747.52,1.22,T9R
1133,F,6/7/1983,5,1302.35,1533.36,1366.37,1143.94,175.98,1319.92,1.04,S0J
1133,F,8/7/1983,5,789.05,1067.90,825.80,532.56,175.98,708.54,1.22,T9R
1133,M,10/9/1983,5,1284.66,1801.01,1343.77,1146.56,156.58,1303.14,1.04,146
1133,M,3/15/1984,5,721.70,1907.17,756.26,501.61,168.08,669.69,1.17,AOU
1133,M,4/8/1984,5,526.65,535.92,534.08,344.71,147.58,492.29,1.12,I85
1133,M,9/24/1984,5,1208.83,1238.58,1235.65,977.20,161.57,1138.77,1.10,1AC
1133,F,12/17/1984,5,1133.40,1261.99,1187.60,972.15,175.98,1148.13,1.04,S0J
1133,F,4/27/1985,5,1545.39,1668.40,1615.08,1488.80,81.17,1569.97,1.03,OUF
1133,M,12/2/1985,5,1405.55,1840.98,1470.42,1286.84,137.97,1424.81,1.04,146
1133,M,6/24/1986,5,832.37,1250.99,872.14,596.77,147.58,744.35,1.21,93R
1133,F,12/16/1986,5,845.53,751.26,842.26,708.64,147.58,856.22,0.98,0UZ
1133,M,1/30/1987,5,704.22,1763.83,737.47,509.04,191.71,700.75,1.07,FKQ
1133,F,6/24/1987,5,749.62,1242.20,784.49,612.06,147.58,759.64,1.04,S0J
1133,F,7/10/1987,5,886.71,851.03,886.48,618.11,175.98,794.09,1.15,63W
1133,F,7/27/1988,5,1222.81,1183.37,1221.69,963.59,114.07,1077.66,1.15,63W
1133,F,3/19/1989,5,1036.32,1093.99,1085.27,878.13,171.48,1049.61,1.04,S0J
1133,M,10/21/1989,5,1190.50,1343.84,1249.89,905.79,187.78,1093.57,1.17,AOU
1136,M,12/28/1932,0,1132.95,849.96,1129.55,912.03,156.58,1068.61,1.07,BA2
1136,M,3/10/1943,0,3930.86,4554.78,4538.11,3481.79,204.27,3686.06,1.24,Q8Z
1136,M,6/25/1945,0,1008.61,747.94,1006.62,944.20,147.58,1091.78,0.91,JRZ
1136,F,8/15/1956,0,1241.91,2315.19,1302.65,1108.15,137.97,1246.12,1.05,JDN
1136,F,12/31/1959,0,568.78,490.64,566.78,394.91,147.58,542.49,1.06,6NS
1136,F,9/11/1960,0,1046.72,752.35,1045.17,841.37,147.58,988.95,1.07,BA2
1136,F,4/13/1961,0,1037.88,1013.26,1034.01,949.70,121.37,1071.07,0.96,MPY
1136,M,11/22/1961,0,1049.80,871.73,1047.40,880.29,171.48,1051.77,1.00,XHZ
1136,M,7/15/1963,0,1392.83,885.56,1392.57,1167.02,147.58,1314.60,1.07,BA2
1136,F,6/26/1966,0,1068.12,1016.89,1067.60,912.00,94.67,1006.67,1.07,BA2
1136,M,1/8/1968,0,823.18,694.07,819.66,801.81,90.17,891.98,0.91,JRZ
1136,F,12/26/1972,0,1140.26,1573.66,1195.96,1056.13,175.98,1232.11,0.97,PUY
1136,M,1/29/1974,0,1043.85,919.63,1039.61,900.95,147.58,1048.53,0.99,Z20
1136,M,10/31/1974,0,718.01,585.84,716.30,625.10,147.58,772.68,0.91,JRZ
1136,F,1/17/1977,0,654.89,1003.75,687.04,493.25,147.58,640.83,1.09,EKR
1136,F,9/17/1977,0,1315.18,1021.25,1310.25,1067.45,171.48,1238.93,1.07,BA2
1136,M,6/26/1978,0,1529.90,1089.62,1528.53,1378.07,243.18,1621.25,0.93,QHK
1136,F,10/9/1979,0,1296.13,1500.32,1360.42,1088.38,175.98,1264.36,1.09,7O9
1136,M,10/4/1980,0,922.46,1662.05,968.34,796.38,195.38,991.76,0.97,QN5
1136,F,1/27/1983,0,861.68,1205.85,901.66,857.69,97.69,955.38,0.94,3MY
1136,M,8/27/1983,0,655.90,1098.14,686.87,471.24,171.48,642.72,1.09,EKR
1136,M,1/1/1984,0,416.87,558.04,436.63,262.98,147.58,410.56,1.10,1AC
1136,M,9/1/1984,0,1088.55,789.35,1085.20,1030.58,147.58,1178.16,0.91,JRZ
1136,M,9/12/1985,0,927.21,1196.31,971.66,843.97,156.58,1000.55,0.97,PUY
