state,county,year,practiceArea,injuryType,resultType,amount,is_verdict,log_amount,source,description
Virginia,Richmond,2022,Personal Injury,Other,verdict,50052.0,1,10.820837723006973,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 50,052"
Virginia,Richmond,2022,Personal Injury,Other,verdict,50052.0,1,10.820837723006973,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 50,052"
Virginia,Richmond,2022,Personal Injury,Other,verdict,50052.0,1,10.820837723006973,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 50,052, notes: TRANSFERRED TO BUCKINGHAM GENERAL DISTRICT COURT"
Virginia,Henrico,2022,Personal Injury,Other,verdict,50052.0,1,10.820837723006973,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by BLANK & MARCUS, judgment for other, total 50,052"
Virginia,Richmond,2022,Personal Injury,Other,verdict,50052.0,1,10.820837723006973,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 50,052, notes: TRANSFER TO HANOVER GENERAL DISTRICT COURT"
Virginia,Richmond,2022,Personal Injury,Other,verdict,50052.0,1,10.820837723006973,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 50,052, notes: TRANSFERRED TO HENRICO COUNTY GDC"
Virginia,Richmond,2022,Personal Injury,Other,verdict,50052.0,1,10.820837723006973,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for transfer/change of venue, total 50,052, notes: TRANSFER TO CHESTERFIELD COUNTY GDC"
Virginia,Henrico,2022,Personal Injury,Other,verdict,50052.0,1,10.820837723006973,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 50,052"
Virginia,Henrico,2022,Personal Injury,Other,verdict,50052.0,1,10.820837723006973,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by TRONFELD WEST, total 50,052"
Virginia,Stafford,2022,Personal Injury,Other,verdict,50000.0,1,10.819798284210286,STATE_COURT,"Virginia District Court Motion for Judgment, (Stafford), plaintiff represented by ALLEN ALLEN ALLEN & ALLEN, total 50,000"
Virginia,Petersburg,2022,Personal Injury,Other,verdict,50000.0,1,10.819798284210286,STATE_COURT,"Virginia District Court Motion for Judgment, (Petersburg), plaintiff represented by ALLEN & ALLEN, total 50,000"
Virginia,Petersburg,2022,Personal Injury,Other,verdict,49577.0,1,10.81130246592924,STATE_COURT,"Virginia District Court Motion for Judgment, (Petersburg), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 49,577"
Virginia,Richmond,2022,Personal Injury,Other,verdict,48564.0,1,10.790658385836432,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 48,564"
Virginia,Richmond,2022,Personal Injury,Other,verdict,45052.0,1,10.715594853494096,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 45,052"
Virginia,Spotsylvania,2022,Personal Injury,Other,verdict,45052.0,1,10.715594853494096,STATE_COURT,"Virginia District Court Motion for Judgment, (Spotsylvania), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 45,052"
Virginia,Richmond,2022,Personal Injury,Other,verdict,44638.0,1,10.706363195370585,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 44,638"
Utah,,2022,Car Accident,Traumatic Brain Injury,verdict,44002.0,1,10.692013092394305,News,Arbitration award for a rear-end collision at an intersection. Defendant was on a suspended license and plaintiff suffered concussive headaches.
Virginia,Richmond,2022,Personal Injury,Other,verdict,42184.0,1,10.649819986599727,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 42,184"
Virginia,Richmond,2022,Personal Injury,Other,verdict,41064.0,1,10.622911456174293,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 41,064"
Virginia,Goochland,2022,Personal Injury,Other,verdict,40966.0,1,10.620522143549415,STATE_COURT,"Virginia District Court Motion for Judgment, (Goochland), plaintiff represented by BLANK & MARCUS, LLC., judgment for plaintiff, total 40,966.16"
Virginia,Mecklenburg,2022,Personal Injury,Other,verdict,40079.0,1,10.598632735758747,STATE_COURT,"Virginia District Court Motion for Judgment, (Mecklenburg), plaintiff represented by ALLEN ALLEN ALLEN & ALLEN, judgment for plaintiff, total 40,079"
Virginia,,2022,Personal Injury,Other,verdict,40062.0,1,10.598208494084364,STATE_COURT,"Virginia District Court Motion for Judgment, plaintiff represented by ALLEN ALLEN ALLEN & ALLEN, judgment for plaintiff, total 40,062"
Virginia,Hopewell,2022,Personal Injury,Other,verdict,38750.0,1,10.564911840900125,STATE_COURT,"Virginia District Court Motion for Judgment, (Hopewell), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 38,750, notes: GD  11/14/22"
Virginia,Norfolk,2022,Personal Injury,Other,verdict,38171.0,1,10.549857541537145,STATE_COURT,"Virginia District Court Motion for Judgment, (Norfolk), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 38,170.5"
Virginia,Henrico,2022,Personal Injury,Other,verdict,38052.0,1,10.546735203808643,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 38,052"
Virginia,Henrico,2022,Personal Injury,Other,verdict,37552.0,1,10.533508547476334,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by TRONFELD WEST, judgment for plaintiff, total 37,552, notes: GD RCVD 022723, DEF ATTY PRESENT AT TRIAL"
Missouri,,2022,Car Accident,Wrongful Death,verdict,37000.0,1,10.518700218288165,CourtListener,"Additionally, the Overbeys paid a To avoid confusion, we refer to the court that issued the judgment being appealed here as “the trial court”; we refer to the court that heard the underlying MMPA case as “the MMPA court."
Colorado,,2022,Car Accident,Soft Tissue Injury,verdict,35979.0,1,10.490718507504525,News,"Swerve collision resulting in $15,000 for pain and suffering with the remainder covering economic damages."
Illinois,,2022,Car Accident,Whiplash,verdict,35201.0,1,10.468858178153916,News,Rear-end collision caused by defendant who was texting while driving.
Virginia,Virginia Beach,2022,Personal Injury,Other,verdict,35068.0,1,10.465072828327909,STATE_COURT,"Virginia District Court Motion for Judgment, (Virginia Beach), plaintiff represented by RUTTER MILLS, judgment for plaintiff, total 35,068"
Virginia,Spotsylvania,2022,Personal Injury,Other,verdict,35064.0,1,10.46495876097101,STATE_COURT,"Virginia District Court Motion for Judgment, (Spotsylvania), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 35,064"
Virginia,Richmond,2022,Personal Injury,Other,verdict,35052.0,1,10.464616480811362,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for other, total 35,052"
Virginia,Hopewell,2022,Personal Injury,Other,verdict,35000.0,1,10.463131911491967,STATE_COURT,"Virginia District Court Motion for Judgment, (Hopewell), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 35,000, notes: GD 6/8/22"
Virginia,Norfolk,2022,Personal Injury,Other,verdict,34583.0,1,10.451146426347467,STATE_COURT,"Virginia District Court Motion for Judgment, (Norfolk), plaintiff represented by KALFUS & NACHMAN, judgment for plaintiff, total 34,583"
Virginia,Richmond,2022,Personal Injury,Other,verdict,31088.0,1,10.344609337852328,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 31,088"
Virginia,Fairfax,2022,Personal Injury,Other,verdict,31040.0,1,10.34306419027306,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 31,039.85"
Virginia,Norfolk,2022,Personal Injury,Other,verdict,30455.0,1,10.324038298062334,STATE_COURT,"Virginia District Court Motion for Judgment, (Norfolk), plaintiff represented by KALFUS & NACHMAN, judgment for plaintiff, total 30,455.24"
Virginia,Petersburg,2022,Personal Injury,Other,verdict,30370.0,1,10.321243484728525,STATE_COURT,"Virginia District Court Motion for Judgment, (Petersburg), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 30,370.19"
Virginia,Norfolk,2022,Personal Injury,Other,verdict,30349.0,1,10.320551796487644,STATE_COURT,"Virginia District Court Motion for Judgment, (Norfolk), plaintiff represented by KALFUS & NACHMAN, judgment for plaintiff, total 30,349"
Virginia,Norfolk,2022,Personal Injury,Other,verdict,30346.0,1,10.3204529448145,STATE_COURT,"Virginia District Court Motion for Judgment, (Norfolk), plaintiff represented by KALFUS & NACHMAN, judgment for plaintiff, total 30,346"
Virginia,Petersburg,2022,Personal Injury,Other,verdict,30065.0,1,10.311150244187779,STATE_COURT,"Virginia District Court Motion for Judgment, (Petersburg), plaintiff represented by BLANK & MARCUS, judgment for plaintiff, total 30,065"
Virginia,Henrico,2022,Personal Injury,Other,verdict,30052.0,1,10.31071776859096,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by TRONFELD WEST & DURRETT, judgment for plaintiff, total 30,052, notes: G/D REC 4/4/22"
Virginia,Roanoke City,2022,Personal Injury,Other,verdict,29824.0,1,10.303102246966116,STATE_COURT,"Virginia District Court Motion for Judgment, (Roanoke City), plaintiff represented by ALLEN ALLEN ALLEN & ALLEN, judgment for plaintiff, total 29,824"
Virginia,Richmond,2022,Personal Injury,Other,verdict,29170.0,1,10.280930344070526,STATE_COURT,"Virginia District Court Motion for Judgment, (Richmond), plaintiff represented by TRONFELD, WEST, judgment for plaintiff, total 29,170.04"
Virginia,Henrico,2022,Personal Injury,Other,verdict,29052.0,1,10.276877027171807,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by ALLEN ALLEN, judgment for plaintiff, total 29,052, notes: MJ FILED ;GDS  RCV'D 10/31"
Virginia,Fairfax,2022,Personal Injury,Other,verdict,28489.0,1,10.257308427491955,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 28,488.94"
Virginia,Henrico,2022,Personal Injury,Other,verdict,28052.0,1,10.241850857103556,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 28,052, notes: DEF APPEARED BY COUNSEL"
Virginia,Henrico,2022,Personal Injury,Other,verdict,27552.0,1,10.223866701574616,STATE_COURT,"Virginia District Court Motion for Judgment, (Henrico), plaintiff represented by MARKS & HARRISON, judgment for plaintiff, total 27,552"
Virginia,Fairfax,2022,Personal Injury,Other,verdict,26188.0,1,10.173094754260378,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 26,187.94"
Virginia,Spotsylvania,2022,Personal Injury,Other,verdict,25052.0,1,10.12874885982134,STATE_COURT,"Virginia District Court Motion for Judgment, (Spotsylvania), plaintiff represented by ALLEN & ALLEN, judgment for plaintiff, total 25,052"
Indiana,,2022,Car Accident,Back Injury,verdict,25000.0,1,10.12667110305036,News,"Police officer rear-ended by an underinsured driver, sustaining disc damage."
Ohio,,2022,Premises Liability,Other,verdict,25000.0,1,10.12667110305036,CourtListener,"” For his injuries and other damages, Twymon sought to recover compensatory damages in excess of $25,000, punitive damages, attorney fees and his “costs and expenses."
Delaware,,2022,Medical Malpractice,Back Injury,settlement,24345.4,0,10.100139273638238,CourtListener,"Nevertheless, the jury returned a verdict of $."
Virginia,Emporia,2022,Personal Injury,Other,verdict,24062.0,1,10.088430670035034,STATE_COURT,"Virginia District Court Motion for Judgment, (Emporia), plaintiff represented by ALLEN ALLEN ALLEN & ALLEN, judgment for plaintiff, total 24,062"
Virginia,Fairfax,2022,Personal Injury,Other,verdict,23662.0,1,10.071667925775051,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 23,662.35"
Virginia,Fairfax,2022,Personal Injury,Other,verdict,23423.0,1,10.061516416761037,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 23,422.79"
Virginia,Fairfax,2022,Personal Injury,Other,verdict,22891.0,1,10.038542783528992,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 22,890.89"
Rhode Island,,2022,Medical Malpractice,Back Injury,verdict,22889.52,1,10.038478130032395,CourtListener,"After a two-day trial, the jury awarded the plaintiff damages in the amount of $22."
Virginia,Fairfax,2022,Personal Injury,Other,verdict,22807.0,1,10.034866630592507,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 22,806.51"
Virginia,Fairfax,2022,Personal Injury,Other,verdict,22069.0,1,10.001974499250782,STATE_COURT,"Virginia District Court Motion for Judgment, (Fairfax), plaintiff represented by HUSTON & ANGUS, judgment for plaintiff, total 22,068.5"
